LogId,StartTime,Duration,Efficiency,IsMainSleep,SleepDataType,MinutesAfterWakeUp,MinutesAsleep,MinutesToFallAsleep,TimeInBed,ClassicAsleepCount,ClassicAsleepDuration,ClassicAwakeCount,ClassicAwakeDuration,ClassicRestlessCount,ClassicRestlessDuration,StagesWakeCount,StagesWakeDuration,StagesWakeThirtyDayAvg,StagesLightCount,StagesLightDuration,StagesLightThirtyDayAvg,StagesDeepCount,StagesDeepDuration,StagesDeepThirtyDayAvg,StagesREMCount,StagesREMDuration,StagesREMThirtyDayAvg,SleepLogType
32363448787,5/29/2021 9:53:00 AM,7260000,87,False,classic,0,105,0,121,0,105,1,2,9,14,,,,,,,,,,,,,
32370252638,5/30/2021 1:24:30 AM,17460000,94,True,stages,0,248,0,291,,,,,,,11,43,57,12,212,312,1,30,53,1,6,30,
32381783729,5/30/2021 11:26:30 PM,33480000,91,True,stages,0,495,0,558,,,,,,,20,63,55,24,355,301,2,75,50,6,65,27,
32389712256,5/31/2021 11:50:00 AM,5460000,88,False,classic,0,80,0,91,0,80,1,1,7,10,,,,,,,,,,,,,
32390940916,5/31/2021 4:21:30 PM,4500000,92,False,classic,0,69,0,75,0,69,0,0,3,6,,,,,,,,,,,,,
32399953431,5/31/2021 11:37:00 PM,35220000,93,True,stages,4,507,0,587,,,,,,,24,80,56,24,402,306,1,71,53,3,34,31,
32409559160,6/1/2021 11:59:00 PM,9180000,92,True,classic,0,141,0,153,0,141,0,0,8,12,,,,,,,,,,,,,
32415905579,6/2/2021 3:23:00 PM,4080000,93,False,classic,0,63,0,68,0,63,1,2,2,3,,,,,,,,,,,,,
32420953526,6/2/2021 11:26:30 PM,34440000,89,True,stages,0,490,0,574,,,,,,,15,84,58,25,382,315,6,61,55,6,47,31,
32441529134,6/3/2021 11:50:00 PM,18720000,93,True,stages,0,263,0,312,,,,,,,16,49,61,17,231,320,1,8,55,1,24,33,
32443373320,6/4/2021 6:07:00 AM,7440000,92,False,classic,0,114,0,124,0,114,1,5,4,5,,,,,,,,,,,,,
32456570058,6/4/2021 11:15:30 PM,35640000,96,True,stages,0,518,0,594,,,,,,,18,76,60,26,407,314,4,50,51,5,61,32,
32458389702,6/5/2021 2:55:30 PM,5460000,96,False,classic,0,87,0,91,0,87,1,3,1,1,,,,,,,,,,,,,
32467633581,6/5/2021 11:32:00 PM,35160000,96,True,stages,0,488,0,586,,,,,,,13,98,61,14,466,320,2,13,51,2,9,34,
32506345696,6/8/2021 10:59:30 PM,34620000,94,True,stages,0,492,0,577,,,,,,,21,85,63,28,382,330,3,94,49,3,16,32,
32528271664,6/10/2021 3:03:00 AM,6420000,100,False,classic,0,107,0,107,0,107,0,0,0,0,,,,,,,,,,,,,
32527517424,6/10/2021 9:26:30 AM,6600000,93,True,classic,0,102,0,110,0,102,1,5,1,3,,,,,,,,,,,,,
32535627507,6/10/2021 10:36:30 PM,26880000,95,True,stages,0,398,0,448,,,,,,,12,50,65,16,283,333,3,71,52,4,44,31,
32541821513,6/11/2021 7:10:30 AM,3960000,91,False,classic,0,60,0,66,0,60,0,0,3,6,,,,,,,,,,,,,
32544364178,6/11/2021 3:59:00 PM,4320000,97,False,classic,0,70,0,72,0,70,1,1,1,1,,,,,,,,,,,,,
32546542971,6/11/2021 9:00:30 PM,41940000,91,True,stages,6,589,0,699,,,,,,,13,110,64,19,404,330,3,49,53,5,136,32,
32556150333,6/12/2021 2:45:30 PM,3600000,87,False,classic,0,52,0,60,0,52,1,4,2,4,,,,,,,,,,,,,
32563401448,6/12/2021 11:22:30 PM,17940000,94,True,stages,0,247,0,299,,,,,,,13,52,66,18,208,334,1,15,53,4,24,38,
32575716335,6/14/2021 1:30:00 AM,24900000,94,True,stages,0,354,0,415,,,,,,,15,61,66,19,259,328,2,65,51,2,30,37,
32587260827,6/15/2021 12:15:00 AM,25920000,95,True,stages,0,360,0,432,,,,,,,18,72,66,22,308,325,3,43,51,2,9,38,
32593340628,6/15/2021 8:32:00 AM,5700000,97,False,classic,0,92,0,95,0,92,0,0,2,3,,,,,,,,,,,,,
32601527529,6/15/2021 11:39:00 PM,3960000,97,False,classic,0,64,0,66,0,64,0,0,2,2,,,,,,,,,,,,,
32606318605,6/16/2021 3:12:00 AM,14580000,91,True,stages,0,206,0,243,,,,,,,14,37,66,17,181,324,1,20,51,1,5,37,
32613456184,6/16/2021 10:48:00 PM,34200000,90,True,stages,3,496,0,570,,,,,,,13,74,65,24,311,317,4,82,50,7,103,35,
32618732999,6/17/2021 10:29:00 AM,4500000,97,False,classic,2,71,0,75,0,71,1,1,2,3,,,,,,,,,,,,,
32629000505,6/17/2021 10:50:00 PM,34380000,97,True,stages,11,506,0,573,,,,,,,18,67,65,21,405,317,3,18,51,5,83,38,
32632902603,6/18/2021 3:39:00 PM,5220000,92,False,classic,0,80,0,87,0,80,0,0,3,7,,,,,,,,,,,,,
32643348531,6/19/2021 6:25:00 AM,9780000,93,True,classic,0,152,0,163,0,152,1,1,3,10,,,,,,,,,,,,,
32648036646,6/19/2021 11:46:30 PM,4440000,99,False,classic,0,73,0,74,0,73,0,0,1,1,,,,,,,,,,,,,
32652437977,6/20/2021 3:05:30 AM,20640000,92,True,stages,0,309,0,344,,,,,,,11,35,66,17,177,321,2,71,50,5,61,40,
32656759829,6/20/2021 11:37:30 AM,4800000,85,False,classic,0,68,0,80,0,68,1,1,6,11,,,,,,,,,,,,,
32666909193,6/20/2021 11:35:30 PM,33720000,96,True,stages,0,506,0,562,,,,,,,15,56,65,23,405,322,3,19,52,8,82,43,
32700217273,6/22/2021 1:01:00 AM,26400000,89,True,stages,0,379,0,440,,,,,,,21,61,64,24,322,323,1,45,50,2,12,45,
32700217274,6/22/2021 12:21:30 PM,3780000,97,False,classic,0,61,0,63,0,61,0,0,1,2,,,,,,,,,,,,,
32700217275,6/23/2021 5:00:00 AM,9240000,93,True,classic,0,143,0,154,0,143,2,3,5,8,,,,,,,,,,,,,
32708751772,6/23/2021 11:38:00 PM,34260000,94,True,stages,5,494,0,571,,,,,,,19,77,66,23,396,330,2,71,51,3,27,45,
32726514337,6/25/2021 4:06:30 AM,16680000,99,True,stages,0,235,0,278,,,,,,,14,43,66,16,198,328,1,23,52,1,14,44,
32735716341,6/25/2021 10:45:00 PM,41880000,89,True,stages,0,583,0,698,,,,,,,22,115,65,30,450,320,5,77,49,5,56,44,
32747023296,6/26/2021 11:48:30 PM,34800000,92,True,stages,0,489,0,580,,,,,,,19,91,68,20,383,325,3,64,50,2,42,43,
32761968601,6/28/2021 2:14:30 AM,25560000,89,True,stages,0,379,0,426,,,,,,,13,47,69,17,299,328,1,42,51,3,38,43,
32764609223,6/28/2021 12:12:00 PM,4920000,94,False,classic,0,77,0,82,0,77,1,1,3,4,,,,,,,,,,,,,
32776622847,6/28/2021 11:10:00 PM,42000000,92,True,stages,0,584,0,700,,,,,,,21,116,68,26,443,326,2,81,49,4,60,43,
32782531653,6/29/2021 5:03:30 PM,4620000,91,False,classic,0,70,0,77,0,70,1,1,5,6,,,,,,,,,,,,,
32813600537,6/29/2021 11:03:00 PM,31800000,100,True,classic,8,521,0,530,0,521,1,2,2,7,,,,,,,,,,,,,
32813600538,7/1/2021 12:26:30 AM,15720000,89,True,stages,0,215,0,262,,,,,,,10,47,71,10,200,335,1,6,50,1,9,44,
32823568963,7/2/2021 2:44:30 PM,5400000,92,True,classic,0,83,0,90,0,83,0,0,3,7,,,,,,,,,,,,,
32830912349,7/2/2021 11:53:00 PM,38100000,93,True,stages,0,564,0,635,,,,,,,25,71,70,32,387,326,3,106,47,8,71,43,
32843314927,7/3/2021 11:19:00 PM,33780000,94,True,stages,0,480,0,563,,,,,,,15,83,69,20,335,326,1,90,49,5,55,44,
32857560517,7/5/2021 7:13:00 AM,9720000,94,True,classic,0,153,0,162,0,153,1,5,4,4,,,,,,,,,,,,,
32858868612,7/5/2021 11:53:00 AM,5280000,95,False,classic,1,83,0,88,0,83,0,0,4,5,,,,,,,,,,,,,
32868246176,7/5/2021 11:27:00 PM,34980000,94,True,stages,6,495,0,583,,,,,,,19,88,70,25,369,327,6,116,53,2,10,45,
32883743060,7/7/2021 2:30:30 AM,27180000,99,True,stages,7,389,0,453,,,,,,,15,64,70,20,317,323,1,48,58,5,24,45,
32885378683,7/7/2021 12:27:00 PM,4500000,88,False,classic,0,66,0,75,0,66,2,3,3,6,,,,,,,,,,,,,
32892960230,7/8/2021 12:14:30 AM,35640000,95,True,stages,0,534,0,594,,,,,,,18,60,70,28,417,323,5,61,57,5,56,44,
32924958841,7/8/2021 10:44:00 PM,31980000,98,True,classic,0,523,0,533,0,523,1,1,4,9,,,,,,,,,,,,,
32924958842,7/9/2021 11:52:00 PM,28440000,93,True,stages,0,405,0,474,,,,,,,16,69,69,22,308,324,5,67,56,3,30,46,
32938238236,7/11/2021 3:21:00 PM,5220000,89,True,classic,0,77,0,87,0,77,3,6,4,4,,,,,,,,,,,,,
32946034540,7/11/2021 11:02:00 PM,33720000,93,True,stages,0,480,0,562,,,,,,,10,82,69,17,372,325,5,67,56,6,41,45,
32955221598,7/12/2021 11:47:00 PM,31020000,90,True,stages,0,406,0,517,,,,,,,12,111,68,16,357,324,0,0,56,4,49,41,
32975299112,7/13/2021 11:50:00 PM,28860000,100,True,stages,0,437,0,481,,,,,,,21,44,71,27,338,330,3,21,56,5,78,42,
32983683254,7/14/2021 10:09:00 PM,17580000,97,True,stages,1,258,0,293,,,,,,,13,35,70,16,192,334,3,39,54,3,27,44,
33000469187,7/15/2021 11:48:00 PM,40500000,93,True,stages,0,593,0,675,,,,,,,21,82,68,27,308,329,5,118,54,6,167,45,
33002011024,7/16/2021 1:53:00 PM,3660000,89,False,classic,0,54,0,61,0,54,1,1,5,6,,,,,,,,,,,,,
33008281710,7/16/2021 11:15:30 PM,35160000,90,True,stages,0,493,0,586,,,,,,,21,93,70,29,411,334,3,38,58,5,44,52,
33019557307,7/17/2021 11:19:00 PM,13560000,99,False,stages,0,196,0,226,,,,,,,8,30,71,10,132,339,1,38,56,2,26,49,
33022223854,7/18/2021 4:13:00 AM,17280000,87,True,stages,0,242,0,288,,,,,,,11,46,71,14,221,339,1,15,56,1,6,49,
33034247602,7/18/2021 11:19:00 PM,40440000,91,True,stages,0,601,0,674,,,,,,,22,73,72,23,485,336,2,77,58,2,39,47,
33050856423,7/19/2021 11:55:00 PM,33660000,97,True,stages,0,499,0,561,,,,,,,12,62,72,17,300,343,3,63,58,4,136,47,
33065604644,7/21/2021 7:42:00 AM,3600000,96,False,classic,3,55,0,60,0,55,1,1,2,4,,,,,,,,,,,,,
33066828089,7/21/2021 10:37:00 AM,9540000,98,True,classic,0,156,0,159,0,156,0,0,3,3,,,,,,,,,,,,,
33101439041,7/23/2021 11:47:00 PM,37080000,94,True,stages,0,554,0,618,,,,,,,16,64,74,19,488,346,2,34,60,2,32,50,
33113576164,7/24/2021 11:35:30 PM,32940000,96,True,stages,3,489,0,549,,,,,,,21,60,73,27,352,350,4,94,59,4,43,50,
33121409688,7/26/2021 12:01:00 AM,29520000,92,True,stages,4,411,0,492,,,,,,,22,81,74,21,319,357,1,45,62,6,47,52,
33139587859,7/26/2021 11:57:00 PM,27960000,97,True,stages,0,417,0,466,,,,,,,22,49,73,27,299,352,3,68,60,6,50,51,
33152585490,7/27/2021 11:54:00 PM,23520000,99,True,stages,0,325,0,392,,,,,,,10,67,71,14,254,348,3,15,61,4,56,52,
33165339555,7/29/2021 12:04:30 AM,33420000,92,True,stages,0,483,0,557,,,,,,,16,74,72,21,327,346,5,116,59,2,40,53,
33176844366,7/29/2021 11:08:30 PM,27120000,98,True,stages,4,418,0,452,,,,,,,12,34,70,14,278,340,2,77,61,2,63,52,
33201782794,8/1/2021 12:22:00 AM,10440000,100,True,classic,1,173,0,174,0,173,0,0,1,1,,,,,,,,,,,,,
33211290809,8/1/2021 4:20:30 AM,5040000,100,False,classic,0,84,0,84,0,84,0,0,0,0,,,,,,,,,,,,,
33215156882,8/1/2021 11:30:30 PM,32520000,94,True,stages,0,477,0,542,,,,,,,13,65,69,22,346,344,4,53,64,4,78,54,
33227010635,8/2/2021 11:21:00 PM,31380000,94,True,stages,0,444,0,523,,,,,,,15,79,69,19,357,342,4,56,62,4,31,54,
33236385245,8/3/2021 11:06:00 PM,34140000,91,True,stages,0,515,0,569,,,,,,,12,54,69,18,297,343,3,119,60,6,99,53,
33249312101,8/5/2021 12:41:30 AM,6120000,100,False,classic,0,102,0,102,0,102,0,0,0,0,,,,,,,,,,,,,
33253478560,8/5/2021 4:17:30 AM,12300000,99,True,stages,0,179,0,205,,,,,,,13,26,68,15,117,341,1,38,63,2,24,55,
33266861678,8/6/2021 12:37:00 AM,33240000,95,True,stages,3,497,0,554,,,,,,,20,57,65,25,425,330,2,42,59,3,30,56,
33279524315,8/7/2021 5:34:30 AM,10860000,87,True,stages,0,145,0,181,,,,,,,9,36,65,10,98,335,2,42,59,1,5,56,
33322843738,8/7/2021 11:08:00 PM,9960000,96,False,classic,0,159,0,166,0,159,1,1,2,6,,,,,,,,,,,,,
33322843739,8/8/2021 2:55:00 AM,27600000,93,True,classic,0,430,0,460,0,430,4,6,8,24,,,,,,,,,,,,,
33322843740,8/8/2021 10:51:30 PM,31560000,93,True,classic,0,490,0,526,0,490,3,15,10,21,,,,,,,,,,,,,
33322843741,8/9/2021 11:47:00 PM,25440000,99,True,stages,0,372,0,424,,,,,,,12,52,64,16,270,322,4,52,58,3,50,55,
33418444339,8/10/2021 11:47:30 PM,15120000,95,True,classic,0,239,0,252,0,239,1,1,5,12,,,,,,,,,,,,,
33418444340,8/12/2021 12:08:30 AM,34320000,93,True,classic,0,534,0,572,0,534,3,20,7,18,,,,,,,,,,,,,
33418444341,8/12/2021 3:26:00 PM,4560000,93,False,classic,0,71,0,76,0,71,1,1,2,4,,,,,,,,,,,,,
33418444342,8/12/2021 11:26:00 PM,35640000,95,True,classic,3,560,0,594,0,560,3,17,9,17,,,,,,,,,,,,,
33418444343,8/14/2021 1:17:30 AM,27480000,91,True,classic,0,415,0,458,0,415,2,20,12,23,,,,,,,,,,,,,
33418444344,8/14/2021 11:19:00 PM,18120000,99,True,stages,0,277,0,302,,,,,,,13,25,62,16,235,320,3,25,63,3,17,56,
33418444345,8/15/2021 5:27:30 AM,12300000,96,False,stages,3,180,0,205,,,,,,,15,25,62,17,153,320,2,16,63,2,11,56,
33418444346,8/15/2021 11:11:30 PM,23940000,99,True,stages,0,351,0,399,,,,,,,15,48,61,19,211,324,3,88,59,5,52,49,
33418444347,8/16/2021 6:53:00 AM,5400000,89,False,classic,0,80,0,90,0,80,2,3,4,7,,,,,,,,,,,,,
33418444348,8/17/2021 1:37:30 AM,24180000,94,True,stages,0,348,0,403,,,,,,,13,55,58,16,231,314,2,62,62,3,55,49,
33428782055,8/17/2021 10:00:30 PM,7800000,100,True,classic,0,130,0,130,0,130,0,0,0,0,,,,,,,,,,,,,
33440372509,8/18/2021 11:10:30 PM,34980000,93,True,stages,0,491,0,583,,,,,,,9,92,56,14,370,298,4,81,61,4,40,51,
33453843639,8/20/2021 12:02:30 AM,15300000,96,True,stages,0,221,0,255,,,,,,,9,34,58,10,187,302,2,12,62,1,22,46,
33454907679,8/20/2021 5:44:30 AM,9360000,94,False,classic,0,146,0,156,0,146,0,0,1,1,,,,,,,,,,,,,
33504737062,8/25/2021 11:00:00 PM,28800000,100,True,classic,0,480,0,480,0,480,0,0,0,0,,,,,,,,,,,,,
33543989580,8/26/2021 11:19:00 PM,32880000,96,True,stages,3,484,0,548,,,,,,,14,64,55,20,366,277,3,78,60,4,40,45,
33566325426,8/28/2021 11:05:30 PM,21360000,96,True,stages,0,316,0,356,,,,,,,10,40,53,15,225,282,2,46,60,5,45,44,
33570238620,8/29/2021 9:14:30 AM,4320000,99,False,classic,0,71,0,72,0,71,1,1,0,0,,,,,,,,,,,,,
33580417552,8/29/2021 10:25:00 PM,34740000,95,True,stages,3,495,0,579,,,,,,,10,84,54,16,360,278,4,92,58,3,43,43,
33591741555,8/30/2021 11:59:00 PM,16260000,95,True,stages,0,214,0,271,,,,,,,10,57,56,15,170,283,2,26,60,3,18,43,
33594893775,8/31/2021 6:24:00 AM,10860000,91,False,stages,3,150,0,181,,,,,,,8,31,56,9,144,283,1,6,60,0,0,43,
33612191752,8/31/2021 11:15:00 PM,33540000,97,True,stages,8,513,0,559,,,,,,,15,46,58,20,402,285,6,75,58,4,36,41,
33624888247,9/1/2021 10:49:30 PM,35460000,92,True,stages,4,489,0,591,,,,,,,18,102,57,22,373,289,3,91,60,2,25,39,
33639804855,9/3/2021 12:09:00 AM,36240000,98,True,stages,0,523,0,604,,,,,,,14,81,58,17,400,290,1,50,62,5,73,38,
33650923440,9/3/2021 11:26:00 PM,34680000,99,True,stages,0,482,0,578,,,,,,,24,96,60,30,326,296,4,80,58,6,76,37,
33665683345,9/5/2021 12:03:30 AM,34620000,95,True,stages,0,511,0,577,,,,,,,17,66,64,24,420,309,5,44,60,2,47,40,
33688630073,9/6/2021 11:30:00 PM,31620000,99,True,stages,0,482,0,527,,,,,,,16,45,67,23,347,323,3,51,62,4,84,43,
33692618337,9/7/2021 2:19:30 PM,4140000,93,False,classic,0,64,0,69,0,64,0,0,3,5,,,,,,,,,,,,,
33701063369,9/7/2021 10:53:30 PM,29280000,99,True,stages,0,442,0,488,,,,,,,17,46,65,18,288,324,4,101,61,6,53,46,
33713746700,9/9/2021 12:36:00 AM,16140000,98,True,stages,0,225,0,269,,,,,,,15,44,64,18,167,322,3,48,63,2,10,46,
33715004395,9/9/2021 6:10:00 AM,8160000,95,False,classic,3,127,0,136,0,127,0,0,7,9,,,,,,,,,,,,,
33727771291,9/9/2021 11:27:00 PM,32400000,95,True,stages,0,471,0,540,,,,,,,12,69,64,19,332,316,3,64,63,6,75,44,
33738475787,9/10/2021 11:07:00 PM,23220000,99,True,stages,0,353,0,387,,,,,,,13,34,64,19,234,317,4,66,63,4,53,46,
33740757269,9/11/2021 7:40:00 AM,7440000,96,False,classic,1,118,0,124,0,118,1,1,5,5,,,,,,,,,,,,,
33757847469,9/12/2021 12:38:00 AM,17040000,94,True,classic,0,266,0,284,0,266,2,2,5,16,,,,,,,,,,,,,
33757847470,9/12/2021 11:43:00 AM,4680000,94,False,classic,0,73,0,78,0,73,1,1,3,4,,,,,,,,,,,,,
33764728810,9/12/2021 11:10:30 PM,35220000,94,True,stages,0,486,0,587,,,,,,,11,101,62,17,298,313,2,114,63,5,74,46,
33777185083,9/13/2021 10:33:30 PM,39000000,92,True,stages,0,523,0,650,,,,,,,20,127,64,22,273,312,5,122,66,9,128,47,
33789316338,9/15/2021 1:29:00 AM,6720000,93,False,classic,0,104,0,112,0,104,0,0,4,8,,,,,,,,,,,,,
33793538248,9/15/2021 5:24:30 AM,8580000,94,True,classic,6,129,0,143,0,129,1,3,7,11,,,,,,,,,,,,,
33803507205,9/15/2021 11:23:30 PM,33480000,93,True,stages,0,470,0,558,,,,,,,15,88,69,21,373,311,3,68,69,5,29,52,
33815716761,9/16/2021 11:37:00 PM,33120000,92,True,stages,0,451,0,552,,,,,,,11,101,71,17,289,319,4,73,69,7,89,51,
33829112072,9/18/2021 12:58:30 AM,22020000,95,True,stages,0,298,0,367,,,,,,,20,69,72,24,204,317,2,47,69,4,47,53,
33843060530,9/19/2021 12:05:30 AM,32400000,99,True,stages,0,475,0,540,,,,,,,19,65,71,25,349,309,3,86,68,4,40,53,
33855625661,9/19/2021 11:18:00 PM,31200000,100,True,stages,0,445,0,520,,,,,,,17,75,73,19,365,317,3,52,71,4,28,54,
33867122882,9/21/2021 4:42:30 AM,11460000,87,True,stages,0,152,0,191,,,,,,,4,39,73,5,115,319,3,37,70,0,0,53,
33883178151,9/22/2021 12:50:00 AM,34020000,96,True,stages,0,509,0,567,,,,,,,19,58,71,26,368,310,4,64,69,5,77,51,
33891099002,9/22/2021 11:05:00 PM,25740000,95,True,stages,0,373,0,429,,,,,,,8,56,71,15,251,313,4,46,69,4,76,52,
33907215278,9/24/2021 1:43:30 AM,21600000,92,True,stages,0,294,0,360,,,,,,,10,66,70,13,219,310,3,42,68,3,33,53,
33920755833,9/24/2021 11:51:30 PM,34020000,96,True,stages,2,492,0,567,,,,,,,20,75,70,27,369,306,6,84,67,4,39,52,
33932721434,9/26/2021 12:03:30 AM,35460000,95,True,stages,0,497,0,591,,,,,,,13,94,70,18,371,309,2,52,67,7,74,51,
33943694433,9/27/2021 12:56:30 AM,7500000,93,False,classic,0,116,0,125,0,116,0,0,2,9,,,,,,,,,,,,,
33948155748,9/27/2021 4:45:30 AM,17460000,91,True,stages,0,242,0,291,,,,,,,14,49,71,16,212,309,1,30,66,0,0,53,
33959199185,9/27/2021 11:03:00 PM,37860000,91,True,stages,0,523,0,631,,,,,,,20,108,71,23,359,305,4,103,65,4,61,51,
33973111881,9/28/2021 11:34:30 PM,35280000,91,True,stages,4,483,0,588,,,,,,,20,105,73,24,411,310,5,66,67,1,6,51,
33986630493,9/30/2021 12:27:00 AM,31380000,90,True,stages,0,450,0,523,,,,,,,19,73,74,21,368,312,2,62,66,1,20,50,
34056648910,9/30/2021 11:18:00 PM,33000000,95,True,stages,0,466,0,550,,,,,,,12,84,73,16,399,314,2,12,67,4,55,50,
34056648911,10/2/2021 12:10:00 AM,25920000,100,True,stages,0,384,0,432,,,,,,,12,48,75,13,307,314,3,47,65,3,30,51,
34056648912,10/3/2021 12:56:00 AM,5040000,92,False,classic,0,77,0,84,0,77,1,2,4,5,,,,,,,,,,,,,
34056648913,10/3/2021 3:56:30 AM,17880000,89,True,classic,0,264,0,298,0,264,1,15,11,19,,,,,,,,,,,,,
34056648914,10/3/2021 11:53:30 PM,30540000,96,True,stages,0,454,0,509,,,,,,,16,55,72,22,317,308,3,70,64,4,67,50,
34056648915,10/4/2021 11:55:00 PM,26700000,99,True,stages,0,416,0,445,,,,,,,8,29,71,13,215,308,2,80,64,9,121,50,
34062377177,10/6/2021 1:01:00 AM,16500000,95,True,stages,0,241,0,275,,,,,,,12,34,69,15,173,300,1,44,65,2,24,53,
34071587411,10/6/2021 11:49:00 PM,29340000,94,True,stages,0,432,0,489,,,,,,,15,57,68,19,342,295,2,57,64,3,33,52,
37623163395,7/7/2022 10:34:30 PM,24120000,96,True,classic,0,387,0,402,0,387,2,3,6,12,,,,,,,,,,,,,
37623163396,7/8/2022 11:39:30 PM,13080000,100,True,stages,0,197,0,218,,,,,,,8,21,0,10,140,0,1,8,0,2,49,0,
37623163397,7/9/2022 11:11:00 PM,12300000,100,True,classic,0,205,0,205,0,205,0,0,0,0,,,,,,,,,,,,,
37623163398,7/10/2022 4:16:30 AM,6240000,99,False,classic,0,103,0,104,0,103,0,0,1,1,,,,,,,,,,,,,
37623163399,7/10/2022 9:39:00 PM,10560000,100,True,classic,0,176,0,176,0,176,0,0,0,0,,,,,,,,,,,,,
37623163400,7/11/2022 9:17:30 PM,22440000,89,True,stages,0,331,0,374,,,,,,,12,43,21,21,246,140,4,48,8,5,37,49,
37623163401,7/12/2022 10:05:00 PM,10020000,98,False,classic,0,163,0,167,0,163,1,1,2,3,,,,,,,,,,,,,
