SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalTimeAwake,TotalMinutesLight,TotalMinutesDeep,TotalMinutesREM
11/8/2022 12:00:00 AM,0,0,0,0,0,0,0
11/9/2022 12:00:00 AM,0,0,0,0,0,0,0
11/10/2022 12:00:00 AM,0,0,0,0,0,0,0
11/11/2022 12:00:00 AM,0,0,0,0,0,0,0
11/12/2022 12:00:00 AM,0,0,0,0,0,0,0
11/13/2022 12:00:00 AM,0,0,0,0,0,0,0
11/14/2022 12:00:00 AM,0,0,0,0,0,0,0
